,Date,Product_Name,PDP_Views,Orders,add_to_cart,Revenue,Quantity
99,2022-07-04,MATH CLUB TROUSER FLARE BONNIE PLAID RINSE,7.0,0.0,0.0,0.0,0.0
100,2022-07-04,HIGH RISE STRAIGHT BASIN,33.0,0.0,2.0,0.0,0.0
101,2022-07-04,STAY LOOSE CABLE CREW PICANTE MARL,12.0,0.0,1.0,0.0,0.0
102,2022-07-04,グラフィックTシャツ EYEW GRAPHIC TEE ECRU,5.0,0.0,0.0,0.0,0.0
103,2022-07-04,LR グラフィックジップアップフーディー CURDS&WHEY,9.0,0.0,0.0,0.0,0.0
104,2022-07-04,AINSLEY UTILITY DENIM D FREAKY FRIDAY,1.0,0.0,0.0,0.0,0.0
105,2022-07-04,1955モデル 501® CUSTOMIZED HIGH TIDE B,599.0,1.0,14.0,124.080432,1.0
106,2022-07-04,ATHENS NOON,2.0,0.0,0.0,0.0,0.0
107,2022-07-04,1954モデル 501® JEANS RIGID,79.0,0.0,0.0,0.0,0.0
108,2022-07-04,グラフィックTシャツ FAUNA GREEN YELLOW BLUE,18.0,0.0,1.0,0.0,0.0
109,2022-07-04,ジェンダーフリー プリントフーディー,10.0,0.0,0.0,0.0,0.0
110,2022-07-04,モダンチョアコート TOBACCO BROWN,46.0,0.0,0.0,0.0,0.0
111,2022-07-04,オリジナルフィット FREE MAN,144.0,0.0,2.0,0.0,0.0
112,2022-07-04,TYPE Ⅲ シェルパ トラッカージャケット TELEVISION,24.0,0.0,0.0,0.0,0.0
113,2022-07-04,BARREL NAVIGATOR LMC NAVIGATOR PLAID,11.0,0.0,0.0,0.0,0.0
114,2022-07-04,BAY MEADOWS スウェットシャツ DARK PURPLE,12.0,0.0,0.0,0.0,0.0
115,2022-07-04,HANA SHERPA JACKET ALMOND MILK,4.0,0.0,0.0,0.0,0.0
116,2022-07-04,FILLMORE SHORT JACKET JET BLACK,1.0,0.0,0.0,0.0,0.0
117,2022-07-04,LR グラフィックフーディー カラーブロッキング,41.0,1.0,5.0,41.360144,1.0
118,2022-07-04,WAVE Tシャツ TAP SHOE,1.0,0.0,0.0,0.0,0.0
119,2022-07-04,グラフィックTシャツ PLANET EARTH BLUE GREEN,7.0,0.0,0.0,0.0,0.0
120,2022-07-04,501®オリジナルフィット DARKAUTHEN セルビッジ 14oz,65.0,0.0,1.0,0.0,0.0
121,2022-07-04,80S LS GRAPHIC Tシャツ FREAKY,7.0,0.0,0.0,0.0,0.0
122,2022-07-04,グラフィック スウェットショートパンツ  BRIGHT WHITE,22.0,1.0,7.0,24.123064,1.0
123,2022-07-04,TYPE II トラッカージャケット NAVY,6.0,0.0,0.0,0.0,0.0
124,2022-07-04,テーパードフィット II MINERAL BLACK SHADY,26.0,0.0,0.0,0.0,0.0
125,2022-07-04,レギュラーフィット CROP HARVEST GOLD WONDERKNIT,2.0,0.0,0.0,0.0,0.0
126,2022-07-04,BELL トラッカージャケット MISSHAPES,5.0,0.0,0.0,0.0,0.0
127,2022-07-04,CAMP ヘビーウェイトフーディー TOFU,5.0,0.0,0.0,0.0,0.0
128,2022-07-04,ヴィンテージフィット トラッカージャケット MY FAVORITE THING,24.0,0.0,0.0,0.0,0.0
129,2022-07-04,LS FASHION RUGBY BLOCK STRIPE LAVENDER,1.0,0.0,0.0,0.0,0.0
