,Date,Product_Name,PDP_Views,Orders,add_to_cart,Revenue,Quantity
122,2022-06-20,MAD LOVE,54.0,0.0,0.0,0.0,0.0
123,2022-06-20,MESA CABO RISE,37.0,0.0,1.0,0.0,0.0
124,2022-06-20,Mid Batwing Snapback Cap,0.0,0.0,0.0,0.0,0.0
125,2022-06-20,NEW FULL FLARE DELFT BLUE,39.0,0.0,0.0,0.0,0.0
126,2022-06-20,ON HIATUS,55.0,0.0,0.0,0.0,0.0
127,2022-06-20,ONE WAY FLIGHT,45.0,0.0,8.0,0.0,0.0
128,2022-06-20,ORANGE TAB トラッカ―ジャケット O-TAB RINSE,47.0,0.0,0.0,0.0,0.0
129,2022-06-20,ORANGE TAB フーデッド ジャケット,41.0,0.0,0.0,0.0,0.0
130,2022-06-20,ORIGINAL トラッカージャケット SOFT AS BUTTER DARK,67.0,0.0,0.0,0.0,0.0
131,2022-06-20,OVERALL HEAVY METAL HEARTS,38.0,0.0,0.0,0.0,0.0
132,2022-06-20,OVERALL RINSE,39.0,0.0,0.0,0.0,0.0
133,2022-06-20,PANATELA PANT,60.0,0.0,1.0,0.0,0.0
134,2022-06-20,RED TAB VINTAGE Tシャツ MINERAL BLACK,107.0,0.0,3.0,0.0,0.0
135,2022-06-20,SKATE LOOSE CHINO S&E BLACK TWILL,53.0,0.0,0.0,0.0,0.0
136,2022-06-20,SKATE LOOSE CHINO S&E HARVEST GOLD,46.0,0.0,0.0,0.0,0.0
137,2022-06-20,SLIM TAPER ALLDAY INDIGO ADV,44.0,0.0,0.0,0.0,0.0
138,2022-06-20,SLIM TAPER SUPERVINTAGE HARDWORN ADV,48.0,0.0,0.0,0.0,0.0
139,2022-06-20,SLIM THE THRILL ADV,48.0,0.0,0.0,0.0,0.0
140,2022-06-20,STA PREST WLC II SP RINSE DENIM,155.0,0.0,0.0,0.0,0.0
141,2022-06-20,STAY LOOSE SS TEE SURPRISE PARTY PEPPERMINT,65.0,0.0,2.0,0.0,0.0
142,2022-06-20,STD II TRUE CHINO SHADY GD CCU B,49.0,0.0,2.0,0.0,0.0
143,2022-06-20,STRAIGHT ANKLE JAZZ POP,134.0,0.0,5.0,0.0,0.0
144,2022-06-20,STRAIGHT ANKLE JAZZ WAVE,44.0,0.0,1.0,0.0,0.0
145,2022-06-20,STRAIGHT ANKLE NOE DOWN,41.0,0.0,0.0,0.0,0.0
146,2022-06-20,STRIPED BATWING Tシャツ NAVY WHITE,42.0,0.0,1.0,0.0,0.0
147,2022-06-20,TAB TWILLS FAIRWAY,38.0,0.0,0.0,0.0,0.0
148,2022-06-20,TYPE II NIGHT VISION トラッカージャケット,41.0,0.0,0.0,0.0,0.0
149,2022-06-20,TYPE II WORN トラッカージャケット CRISP,79.0,0.0,0.0,0.0,0.0
150,2022-06-20,VINTAGE OVERALL  THE SHINING,89.0,0.0,2.0,0.0,0.0
151,2022-06-20,WLC II HARVEST GOLD S CTTN/POLY TWLL,121.0,0.0,3.0,0.0,0.0
152,2022-06-20,XX CHINO STRAIGHT HARVEST GOLD S CTTN/POLY TWLL,82.0,0.0,0.0,0.0,0.0
153,2022-06-20,XX CHINO STRAIGHT SP RINSE DENIM,92.0,0.0,1.0,0.0,0.0
154,2022-06-20,XX CHINO ショートパンツ III MICROSAND,62.0,0.0,3.0,0.0,0.0
155,2022-06-20,XX RELAXED TAPER II TRUE CHINO S TWLL GD,40.0,0.0,1.0,0.0,0.0
156,2022-06-20,エクストラバギージーンズ LITE EUPHORIA,122.0,0.0,3.0,0.0,0.0
157,2022-06-20,エクストラバギージーンズ LOVE GAMES,300.0,0.0,8.0,0.0,0.0
158,2022-06-20,オリジナルフィット  UNICYCLE,232.0,0.0,3.0,0.0,0.0
159,2022-06-20,オリジナルフィット FREE MAN,74.0,0.0,0.0,0.0,0.0
160,2022-06-20,オリジナルフィット FRESH START STF,283.0,0.0,8.0,0.0,0.0
161,2022-06-20,オリジナルフィット HER EYES,40.0,0.0,2.0,0.0,0.0
162,2022-06-20,オリジナルフィット LIGHT INDIGO DESTRUCTED,116.0,0.0,11.0,0.0,0.0
163,2022-06-20,オリジナルフィット MEDIUM STONEWASH,83.0,0.0,2.0,0.0,0.0
164,2022-06-20,オリジナルフィット PARRISH,127.0,0.0,1.0,0.0,0.0
165,2022-06-20,オリジナルフィット ダークカラー,87.0,0.0,2.0,0.0,0.0
166,2022-06-20,カーゴパンツ CLIFF GREY,49.0,0.0,1.0,0.0,0.0
167,2022-06-20,グラフィックロゴTシャツ PALM CAVIARSRT,46.0,0.0,6.0,0.0,0.0
168,2022-06-20,ジッパー トラッカージャケット,76.0,0.0,0.0,0.0,0.0
169,2022-06-20,ジップ フレア ジーンズ,65.0,0.0,0.0,0.0,0.0
170,2022-06-20,スキニーフィット DARKVINTAGE,49.0,0.0,0.0,0.0,0.0
171,2022-06-20,スリム TEST DRIVE,71.0,0.0,4.0,0.0,0.0
172,2022-06-20,スリム2パックTシャツ BLACK +,60.0,0.0,5.0,0.0,0.0
173,2022-06-20,スリムストレート SONOMA HILLS,63.0,0.0,1.0,0.0,0.0
174,2022-06-20,スリムテーパーフィット AMAPREMIUMINDIGO,62.0,0.0,0.0,0.0,0.0
175,2022-06-20,スリムフィット CANYONDARK,44.0,0.0,0.0,0.0,0.0
176,2022-06-20,スリムフィット MIDVINTAGE,55.0,0.0,0.0,0.0,0.0
177,2022-06-20,スリムフィット NIGHTSHINE,76.0,0.0,0.0,0.0,0.0
178,2022-06-20,スリムフィット PREMIUMINDIGO,60.0,0.0,0.0,0.0,0.0
179,2022-06-20,スリムフィット RINSEY,46.0,0.0,0.0,0.0,0.0
180,2022-06-20,スリムフィット TRAIN CAR ADV,109.0,0.0,13.0,0.0,0.0
181,2022-06-20,スローチーシャツ STONE,43.0,0.0,0.0,0.0,0.0
182,2022-06-20,スローチーポケットシャツ RIVERTON,46.0,0.0,1.0,0.0,0.0
183,2022-06-20,スーパースキニー DUSK RINSE,43.0,0.0,7.0,0.0,0.0
184,2022-06-20,テーパード クロップ REMEMBER NOTHING COOL,148.0,0.0,0.0,0.0,0.0
185,2022-06-20,テーパードフィット II MINERAL BLACK SHADY,46.0,0.0,0.0,0.0,0.0
186,2022-06-20,デニムウエスタンシャツ BLACK WASHED,37.0,0.0,0.0,0.0,0.0
187,2022-06-20,デニムエプロン,60.0,0.0,6.0,0.0,0.0
188,2022-06-20,デニムベスト PANATELA,43.0,0.0,0.0,0.0,0.0
189,2022-06-20,トラッカージャケット BROADWAY TERRACE TRUCKER,128.0,0.0,0.0,0.0,0.0
190,2022-06-20,トラッカージャケット DARK VINTAGE MADE IN THE USA,67.0,0.0,0.0,0.0,0.0
191,2022-06-20,トラッカージャケット ROCKRIDGE TRUCKER,37.0,0.0,0.0,0.0,0.0
192,2022-06-20,トラッカージャケット SKYLINE TRUCKER,59.0,0.0,0.0,0.0,0.0
193,2022-06-20,ブーツカット RIGID,72.0,0.0,0.0,0.0,0.0
194,2022-06-20,ブーツカット リンス,195.0,0.0,0.0,0.0,0.0
195,2022-06-20,モックネックTシャツ OATMEAL,54.0,0.0,1.0,0.0,0.0
196,2022-06-20,リバーシブルレザージャケット TEAK2,89.0,0.0,1.0,0.0,0.0
197,2022-06-20,リラックス テーパー II GLAZED GINGER,39.0,0.0,0.0,0.0,0.0
198,2022-06-20,リラックスストレートフィット ALOE SUBTLE,40.0,0.0,1.0,0.0,0.0
199,2022-06-20,リラックスフィット RINSE,70.0,0.0,0.0,0.0,0.0
200,2022-06-20,ルーズストレートフィット AMADARKVINTAGE,49.0,0.0,1.0,0.0,0.0
201,2022-06-20,ルーズストレートフィット AMAPREMIUMINDIGO,57.0,0.0,0.0,0.0,0.0
202,2022-06-20,レギュラーストレート CANYONDARK,58.0,0.0,4.0,0.0,0.0
203,2022-06-20,レギュラーテーパー PREMIUM INDIGO,43.0,0.0,0.0,0.0,0.0
204,2022-06-20,レギュラーテーパー RINSEY,44.0,0.0,0.0,0.0,0.0
205,2022-06-20,レギュラーフィット  MINERAL BLACK REPREVE COOL,65.0,0.0,0.0,0.0,0.0
206,2022-06-20,ヴィンテージオーバーオール NO STONE UNTURNED,43.0,0.0,0.0,0.0,0.0
207,2022-06-20,1940'S SPLIT HEM Tシャツ LVC BLACK WHITE,1.0,0.0,0.0,0.0,0.0
208,2022-06-20,1940'S SPLIT HEM Tシャツ SUNSET ORANGE BLUE,1.0,0.0,0.0,0.0,0.0
209,2022-06-20,1940'S SPLIT HEM Tシャツ WATERMELON PINK GREEN CREAM,1.0,0.0,0.0,0.0,0.0
210,2022-06-20,1950S HOODIE LVC BLUE TONAL,1.0,0.0,0.0,0.0,0.0
211,2022-06-20,1960's カジュアルストライプTシャツ BLACK GOLD,1.0,0.0,0.0,0.0,0.0
212,2022-06-20,1969モデル/606(TM)/スリムフィット/WHITE OAK/リジッド/14oz,1.0,0.0,0.0,0.0,0.0
213,2022-06-20,1970S 519™ CORDS GRAPE JAM,1.0,0.0,0.0,0.0,0.0
214,2022-06-20,20'S CHINO MAUVE MIST,1.0,0.0,0.0,0.0,0.0
215,2022-06-20,20S CHINO MACAROON,1.0,0.0,0.0,0.0,0.0
216,2022-06-20,501(R) ORIGINAL SHORT ATHENS MID SHORT,1.0,0.0,0.0,0.0,0.0
217,2022-06-20,501® CROP WADE POOL,1.0,0.0,0.0,0.0,0.0
218,2022-06-20,501® JEANS FOR WOMEN *LMC PEAKS*,1.0,0.0,0.0,0.0,0.0
219,2022-06-20,501® JEANS FOR WOMEN INDIGO MOSAI,1.0,0.0,0.0,0.0,0.0
220,2022-06-20,502™ NADARE MADE IN JAPAN,1.0,0.0,0.0,0.0,0.0
221,2022-06-20,502™ RUNYON,1.0,0.0,0.0,0.0,0.0
222,2022-06-20,512™  INDIGO RESIN 1,1.0,0.0,0.0,0.0,0.0
223,2022-06-20,551Z STRAIGHT CROP DREAM STONE,1.0,0.0,0.0,0.0,0.0
224,2022-06-20,70S HIGH FLARE SONOMA TRAIN,1.0,0.0,0.0,0.0,0.0
225,2022-06-20,70S バットウィングロゴTシャツ WHITE　,1.0,0.0,0.0,0.0,0.0
226,2022-06-20,80'S 501® CARRIER STF RIGID,1.0,0.0,0.0,0.0,0.0
227,2022-06-20,80'S 501® INLET,1.0,0.0,0.0,0.0,0.0
228,2022-06-20,80'S FLANNEL SHIRT SKY BLUE YELLOW W,1.0,0.0,0.0,0.0,0.0
229,2022-06-20,80S FLANNEL トラッカージャケット Rinse,1.0,0.0,0.0,0.0,0.0
230,2022-06-20,AMAYA コート TBD3 POCHARDT METEORITE,1.0,0.0,0.0,0.0,0.0
231,2022-06-20,ANGEL SLEEVE CRYSTAL GRAY,1.0,0.0,0.0,0.0,0.0
232,2022-06-20,APARTMENT スウェットパンツ GLAZED GINGER,1.0,0.0,0.0,0.0,0.0
233,2022-06-20,AUDREY COZY カーディガン DAISY SLEEVE,1.0,0.0,0.0,0.0,0.0
234,2022-06-20,BANANA SLING SERIFF,1.0,0.0,0.0,0.0,0.0
235,2022-06-20,BARREL FULL MOON MOJ,1.0,0.0,0.0,0.0,0.0
236,2022-06-20,BARREL PROVINCIAL BLUE,1.0,0.0,0.0,0.0,0.0
237,2022-06-20,BARREL/ワイドフィット/バイカラー/BLACKTIDE/13.2oz,1.0,0.0,0.0,0.0,0.0
238,2022-06-20,BF トラッカージャケット LMC MOON BEAM MOJ,1.0,0.0,0.0,0.0,0.0
239,2022-06-20,BOLD SHOULDER SHIRT LMC TRACKS,1.0,0.0,0.0,0.0,0.0
240,2022-06-20,BOUCLE WRAP,1.0,0.0,0.0,0.0,0.0
241,2022-06-20,BOXY サーマルTシャツ FRAGRANT LILAC,1.0,0.0,0.0,0.0,0.0
242,2022-06-20,BOYFRIEND トラッカージャケット SHISAIDO MADE IN JAPAN,1.0,0.0,0.0,0.0,0.0
243,2022-06-20,BRUSHED フランネルシャツ DEEP PURPLE,1.0,0.0,0.0,0.0,0.0
244,2022-06-20,BY LEVI'S® MADE&CRAFTED® シャンブレーシャツ,1.0,0.0,0.0,0.0,0.0
245,2022-06-20,BY LEVI'S® MADE&CRAFTED® スポーツパンツ,1.0,0.0,0.0,0.0,0.0
246,2022-06-20,BY LEVI'S® MADE&CRAFTED® ロングショートパンツ,1.0,0.0,0.0,0.0,0.0
247,2022-06-20,COAST Tシャツ BLUE BREEZE,1.0,0.0,0.0,0.0,0.0
248,2022-06-20,COBALT Tシャツ WINSOME ORCHID,1.0,0.0,0.0,0.0,0.0
249,2022-06-20,CONVERTIBLE TOTE BACKPACK,1.0,0.0,0.0,0.0,0.0
250,2022-06-20,COOL PLEATED BALLOON COOL SEPIA ROSE,1.0,0.0,0.0,0.0,0.0
251,2022-06-20,CORDUROY SHERPA TRUCKER DARK BROWN,1.0,0.0,0.0,0.0,0.0
252,2022-06-20,CREW  GRPHC FIT VERTICAL VARSITY FOREST BIOME,1.0,0.0,0.0,0.0,0.0
253,2022-06-20,CREW RIB SWEATER CAVIAR,1.0,0.0,0.0,0.0,0.0
254,2022-06-20,CREW RIB SWEATER CEMENT,1.0,0.0,0.0,0.0,0.0
255,2022-06-20,CUBANO SHIRT PARROTPARADISE MARSHMALLOW,1.0,0.0,0.0,0.0,0.0
